"address";"place_id";"tour_id"
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/51/fb/photo0jpg.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/58/34/0e/caption.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/58/33/f9/caption.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/58/33/f0/caption.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/58/33/e2/caption.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/58/33/d4/caption.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/dd/19/fukian-assembly-hall.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/dc/f9/fukian-assembly-hall.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/dc/df/fukian-assembly-hall.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/dc/c0/fukian-assembly-hall.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/dc/a6/fukian-assembly-hall.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/0e/77/67/e4/photo5jpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/0e/77/67/e0/photo1jpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/08/ac/0c/7e/caption.jpg";6;0
"https://media-cdn.tripadvisor.com/media/daodao/photo-s/01/be/69/ac/caption.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/db/29/f1/photo2jpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/db/29/ef/photo1jpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/db/29/ee/photo0jpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/d4/c3/48/img-20190607-170035-largejpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/d4/c3/47/img-20190607-165912-largejpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/d4/c3/46/img-20190607-165834-largejpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/8e/64/33/caption.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/8e/64/31/caption.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/8e/64/2e/caption.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/79/9b/13/20190509-170528-largejpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/79/9b/12/20190509-170404-largejpg.jpg";6;0
"https://media-cdn.tripadvisor.com/media/photo-s/02/63/d0/8f/filename-p2256525-jpg.jpg";7;0
